dataset,method_key,method,retention,retention_kind,image_id,question_id,question,prediction,ground_truth,correct,generated_tokens,selector_ms,ssd_read_ms,scatter_ms,prepare_ms,prefill_ms,ttft_ms,decode_ms,e2e_latency_ms,ssd_read_bytes,ssd_read_chunks,ssd_preads,chunk_io_ms,hook_ms,n_chunks_selected,n_chunks_total,touched_chunk_fraction,logical_kv_ratio,logical_kv_ratio_per_layer,fallback_rate,normal_chunk_count_total,normal_kv_read_bytes,separator_read_bytes,normal_kv_preads,separator_preads,total_actual_pread_bytes,static_score_calls,query_score_calls,diversity_calls,selection_mode,selected_chunk_ids_per_layer,separator_policy,reordered_prefix_store_validated,n_raters
gqa,reorder_prefix_chunk,Reorder+Prefix,0.25,chunk,n355567,201751760,What is the color of the lady that is about to hit the tennis ball?,White,"[""blond""]",0.0,2,0.25081599596887827,143.66957591846585,51.11442680936307,228.0323440209031,41.23723600059748,269.33058397844434,18.66749709006399,287.9980810685083,285212672,512,65,170.89090717490762,0.0,8.0,34,0.23529411764705882,0.2431494869402985,"[0.23880597014925373, 0.23880597014925373, 0.2490671641791045, 0.24067164179104478, 0.24113805970149255, 0.23880597014925373, 0.23880597014925373, 0.23880597014925373, 0.23880597014925373, 0.23880597014925373, 0.23880597014925373, 0.23880597014925373, 0.2392723880597015, 0.23880597014925373, 0.24953358208955223, 0.25, 0.24860074626865672, 0.24860074626865672, 0.24580223880597016, 0.25, 0.24860074626865672, 0.24813432835820895, 0.24720149253731344, 0.24486940298507462, 0.2462686567164179, 0.23880597014925373, 0.24207089552238806, 0.24253731343283583, 0.24300373134328357, 0.24300373134328357, 0.24347014925373134, 0.24207089552238806]",0.0,256,268435456,16777216,64,1,285212672,0,0,0,prefix,"[[0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7]]",sidecar,True,0
gqa,static_diverse_chunk,Static+Diverse,0.25,chunk,n355567,201751760,What is the color of the lady that is about to hit the tennis ball?,White,"[""blond""]",0.0,2,11.477939318865538,180.74351851828396,45.07337079849094,271.6010569129139,36.445675999857485,308.0905429087579,18.46012903843075,326.5506719471887,283639808,512,275,209.37420579139143,0.0,8.0,34,0.23529411764705882,0.2431640625,"[0.23880597014925373, 0.22388059701492538, 0.24860074626865672, 0.2439365671641791, 0.24300373134328357, 0.23973880597014927, 0.23880597014925373, 0.23880597014925373, 0.23880597014925373, 0.23880597014925373, 0.23880597014925373, 0.24300373134328357, 0.24207089552238806, 0.24253731343283583, 0.24860074626865672, 0.2513992537313433, 0.25, 0.24860074626865672, 0.24813432835820895, 0.25093283582089554, 0.25093283582089554, 0.24720149253731344, 0.24860074626865672, 0.23180970149253732, 0.24813432835820895, 0.2439365671641791, 0.2439365671641791, 0.22901119402985073, 0.24580223880597016, 0.24440298507462688, 0.24486940298507462, 0.2453358208955224]",0.0,256,266862592,16777216,274,1,283639808,32,0,32,static_diverse,"[[0, 4, 6, 7, 8, 10, 11, 22], [0, 1, 2, 3, 4, 6, 10, 33], [0, 1, 2, 3, 5, 9, 15, 21], [0, 1, 2, 3, 4, 6, 10, 26], [0, 1, 2, 3, 4, 7, 23, 30], [0, 1, 2, 3, 6, 7, 13, 28], [0, 1, 2, 3, 4, 5, 27, 30], [0, 1, 2, 3, 4, 5, 29, 31], [0, 1, 2, 3, 4, 5, 28, 31], [0, 1, 2, 3, 4, 5, 28, 32], [0, 1, 2, 3, 4, 5, 29, 32], [0, 1, 3, 4, 5, 8, 28, 32], [0, 1, 3, 4, 5, 8, 28, 31], [0, 1, 2, 4, 5, 8, 28, 32], [0, 2, 3, 6, 7, 10, 27, 32], [0, 1, 2, 3, 8, 9, 24, 32], [0, 1, 2, 3, 4, 7, 26, 31], [0, 1, 4, 5, 6, 9, 26, 32], [0, 1, 3, 5, 6, 7, 25, 32], [0, 1, 2, 3, 6, 7, 26, 32], [0, 1, 2, 4, 5, 8, 24, 30], [0, 1, 2, 3, 4, 8, 19, 29], [0, 1, 2, 3, 4, 7, 22, 31], [0, 1, 2, 3, 5, 9, 23, 33], [0, 1, 2, 5, 6, 12, 25, 32], [0, 1, 3, 4, 5, 7, 22, 31], [0, 1, 2, 3, 4, 6, 20, 32], [0, 1, 2, 3, 4, 7, 29, 33], [0, 1, 2, 5, 6, 8, 27, 31], [0, 1, 2, 3, 5, 6, 28, 32], [0, 1, 2, 6, 7, 8, 26, 32], [0, 1, 2, 3, 4, 7, 25, 31]]",sidecar,,0
gqa,fullload,FullLoad,1.0,full,n355567,201751862,Is the tennis net rectangular and small?,No,"[""yes""]",0.0,2,,440.4579699039459,,,743.3968579862267,748.3430019346997,49.94806507602334,798.291067010723,1124073472,2176,64,,674.1463841171935,,,1.0,1.0,null,0.0,,1124073472,0,64,0,1124073472,,,,,null,,,0
gqa,reorder_prefix_chunk,Reorder+Prefix,0.25,chunk,n355567,201751862,Is the tennis net rectangular and small?,No,"[""yes""]",0.0,2,0.24423073045909405,151.90903178881854,53.92641783691943,239.66956697404385,43.19646197836846,282.92634594254196,18.350847996771336,301.2771939393133,285212672,512,65,179.7288766829297,0.0,8.0,34,0.23529411764705882,0.2431494869402985,"[0.23880597014925373, 0.23880597014925373, 0.2490671641791045, 0.24067164179104478, 0.24113805970149255, 0.23880597014925373, 0.23880597014925373, 0.23880597014925373, 0.23880597014925373, 0.23880597014925373, 0.23880597014925373, 0.23880597014925373, 0.2392723880597015, 0.23880597014925373, 0.24953358208955223, 0.25, 0.24860074626865672, 0.24860074626865672, 0.24580223880597016, 0.25, 0.24860074626865672, 0.24813432835820895, 0.24720149253731344, 0.24486940298507462, 0.2462686567164179, 0.23880597014925373, 0.24207089552238806, 0.24253731343283583, 0.24300373134328357, 0.24300373134328357, 0.24347014925373134, 0.24207089552238806]",0.0,256,268435456,16777216,64,1,285212672,0,0,0,prefix,"[[0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7]]",sidecar,True,0
gqa,static_diverse_chunk,Static+Diverse,0.25,chunk,n355567,201751862,Is the tennis net rectangular and small?,No,"[""yes""]",0.0,2,15.082781203091145,217.8249447606504,51.820342312566936,320.46847604215145,49.96307997498661,370.49181398469955,18.56959902215749,389.06141300685704,283639808,512,275,247.55237041972578,0.0,8.0,34,0.23529411764705882,0.2431640625,"[0.23880597014925373, 0.22388059701492538, 0.24860074626865672, 0.2439365671641791, 0.24300373134328357, 0.23973880597014927, 0.23880597014925373, 0.23880597014925373, 0.23880597014925373, 0.23880597014925373, 0.23880597014925373, 0.24300373134328357, 0.24207089552238806, 0.24253731343283583, 0.24860074626865672, 0.2513992537313433, 0.25, 0.24860074626865672, 0.24813432835820895, 0.25093283582089554, 0.25093283582089554, 0.24720149253731344, 0.24860074626865672, 0.23180970149253732, 0.24813432835820895, 0.2439365671641791, 0.2439365671641791, 0.22901119402985073, 0.24580223880597016, 0.24440298507462688, 0.24486940298507462, 0.2453358208955224]",0.0,256,266862592,16777216,274,1,283639808,32,0,32,static_diverse,"[[0, 4, 6, 7, 8, 10, 11, 22], [0, 1, 2, 3, 4, 6, 10, 33], [0, 1, 2, 3, 5, 9, 15, 21], [0, 1, 2, 3, 4, 6, 10, 26], [0, 1, 2, 3, 4, 7, 23, 30], [0, 1, 2, 3, 6, 7, 13, 28], [0, 1, 2, 3, 4, 5, 27, 30], [0, 1, 2, 3, 4, 5, 29, 31], [0, 1, 2, 3, 4, 5, 28, 31], [0, 1, 2, 3, 4, 5, 28, 32], [0, 1, 2, 3, 4, 5, 29, 32], [0, 1, 3, 4, 5, 8, 28, 32], [0, 1, 3, 4, 5, 8, 28, 31], [0, 1, 2, 4, 5, 8, 28, 32], [0, 2, 3, 6, 7, 10, 27, 32], [0, 1, 2, 3, 8, 9, 24, 32], [0, 1, 2, 3, 4, 7, 26, 31], [0, 1, 4, 5, 6, 9, 26, 32], [0, 1, 3, 5, 6, 7, 25, 32], [0, 1, 2, 3, 6, 7, 26, 32], [0, 1, 2, 4, 5, 8, 24, 30], [0, 1, 2, 3, 4, 8, 19, 29], [0, 1, 2, 3, 4, 7, 22, 31], [0, 1, 2, 3, 5, 9, 23, 33], [0, 1, 2, 5, 6, 12, 25, 32], [0, 1, 3, 4, 5, 7, 22, 31], [0, 1, 2, 3, 4, 6, 20, 32], [0, 1, 2, 3, 4, 7, 29, 33], [0, 1, 2, 5, 6, 8, 27, 31], [0, 1, 2, 3, 5, 6, 28, 32], [0, 1, 2, 6, 7, 8, 26, 32], [0, 1, 2, 3, 4, 7, 25, 31]]",sidecar,,0
gqa,fullload,FullLoad,1.0,full,n355567,201751594,What is the lady that is not antique playing with?,Racket,"[""tennis ball""]",0.0,4,,359.9892638158053,,,609.2063400428742,614.2230329569429,55.82102993503213,670.044062891975,1124073472,2176,64,,562.2085649520159,,,1.0,1.0,null,0.0,,1124073472,0,64,0,1124073472,,,,,null,,,0
gqa,reorder_prefix_chunk,Reorder+Prefix,0.25,chunk,n355567,201751594,What is the lady that is not antique playing with?,Racket,"[""tennis ball""]",0.0,4,0.23410608991980553,176.758780493401,49.659969634376466,260.39575901813805,41.44775297027081,301.90532095730305,53.524823975749314,355.43014493305236,285212672,512,65,204.84509330708534,0.0,8.0,34,0.23529411764705882,0.2431494869402985,"[0.23880597014925373, 0.23880597014925373, 0.2490671641791045, 0.24067164179104478, 0.24113805970149255, 0.23880597014925373, 0.23880597014925373, 0.23880597014925373, 0.23880597014925373, 0.23880597014925373, 0.23880597014925373, 0.23880597014925373, 0.2392723880597015, 0.23880597014925373, 0.24953358208955223, 0.25, 0.24860074626865672, 0.24860074626865672, 0.24580223880597016, 0.25, 0.24860074626865672, 0.24813432835820895, 0.24720149253731344, 0.24486940298507462, 0.2462686567164179, 0.23880597014925373, 0.24207089552238806, 0.24253731343283583, 0.24300373134328357, 0.24300373134328357, 0.24347014925373134, 0.24207089552238806]",0.0,256,268435456,16777216,64,1,285212672,0,0,0,prefix,"[[0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7]]",sidecar,True,0
gqa,static_diverse_chunk,Static+Diverse,0.25,chunk,n355567,201751594,What is the lady that is not antique playing with?,Racket,"[""tennis ball""]",0.0,4,11.531305150128901,202.30610435828567,44.8966856347397,290.7359569799155,39.30845996364951,330.08993102703243,54.520459030754864,384.6103900577873,283639808,512,275,228.51821593940258,0.0,8.0,34,0.23529411764705882,0.2431640625,"[0.23880597014925373, 0.22388059701492538, 0.24860074626865672, 0.2439365671641791, 0.24300373134328357, 0.23973880597014927, 0.23880597014925373, 0.23880597014925373, 0.23880597014925373, 0.23880597014925373, 0.23880597014925373, 0.24300373134328357, 0.24207089552238806, 0.24253731343283583, 0.24860074626865672, 0.2513992537313433, 0.25, 0.24860074626865672, 0.24813432835820895, 0.25093283582089554, 0.25093283582089554, 0.24720149253731344, 0.24860074626865672, 0.23180970149253732, 0.24813432835820895, 0.2439365671641791, 0.2439365671641791, 0.22901119402985073, 0.24580223880597016, 0.24440298507462688, 0.24486940298507462, 0.2453358208955224]",0.0,256,266862592,16777216,274,1,283639808,32,0,32,static_diverse,"[[0, 4, 6, 7, 8, 10, 11, 22], [0, 1, 2, 3, 4, 6, 10, 33], [0, 1, 2, 3, 5, 9, 15, 21], [0, 1, 2, 3, 4, 6, 10, 26], [0, 1, 2, 3, 4, 7, 23, 30], [0, 1, 2, 3, 6, 7, 13, 28], [0, 1, 2, 3, 4, 5, 27, 30], [0, 1, 2, 3, 4, 5, 29, 31], [0, 1, 2, 3, 4, 5, 28, 31], [0, 1, 2, 3, 4, 5, 28, 32], [0, 1, 2, 3, 4, 5, 29, 32], [0, 1, 3, 4, 5, 8, 28, 32], [0, 1, 3, 4, 5, 8, 28, 31], [0, 1, 2, 4, 5, 8, 28, 32], [0, 2, 3, 6, 7, 10, 27, 32], [0, 1, 2, 3, 8, 9, 24, 32], [0, 1, 2, 3, 4, 7, 26, 31], [0, 1, 4, 5, 6, 9, 26, 32], [0, 1, 3, 5, 6, 7, 25, 32], [0, 1, 2, 3, 6, 7, 26, 32], [0, 1, 2, 4, 5, 8, 24, 30], [0, 1, 2, 3, 4, 8, 19, 29], [0, 1, 2, 3, 4, 7, 22, 31], [0, 1, 2, 3, 5, 9, 23, 33], [0, 1, 2, 5, 6, 12, 25, 32], [0, 1, 3, 4, 5, 7, 22, 31], [0, 1, 2, 3, 4, 6, 20, 32], [0, 1, 2, 3, 4, 7, 29, 33], [0, 1, 2, 5, 6, 8, 27, 31], [0, 1, 2, 3, 5, 6, 28, 32], [0, 1, 2, 6, 7, 8, 26, 32], [0, 1, 2, 3, 4, 7, 25, 31]]",sidecar,,0
gqa,fullload,FullLoad,1.0,full,n9181,20929611,Is the brown cowboy hat below the small sign?,Yes,"[""yes""]",1.0,2,,482.4763733195141,,,837.7650860929862,843.0358670884743,23.60571699682623,866.6415840853006,1233125376,2368,64,,787.4276529764757,,,1.0,1.0,null,0.0,,1233125376,0,64,0,1233125376,,,,,null,,,0
gqa,reorder_prefix_chunk,Reorder+Prefix,0.25,chunk,n9181,20929611,Is the brown cowboy hat below the small sign?,Yes,"[""yes""]",1.0,2,0.23727118968963623,155.66152043174952,54.25158457364887,247.56698997225612,53.88103099539876,301.5105329686776,18.88183003757149,320.39236300624907,327155712,576,65,187.0784271741286,0.0,9.0,37,0.24324324324324326,0.25247130102040816,"[0.24489795918367346, 0.24489795918367346, 0.26105442176870747, 0.2461734693877551, 0.24829931972789115, 0.24489795918367346, 0.24489795918367346, 0.24489795918367346, 0.24489795918367346, 0.2453231292517007, 0.24489795918367346, 0.24489795918367346, 0.25212585034013607, 0.25, 0.25637755102040816, 0.26105442176870747, 0.2534013605442177, 0.25637755102040816, 0.2542517006802721, 0.2619047619047619, 0.2606292517006803, 0.25595238095238093, 0.2602040816326531, 0.258078231292517, 0.25637755102040816, 0.24914965986394558, 0.25552721088435376, 0.2568027210884354, 0.25170068027210885, 0.25595238095238093, 0.25595238095238093, 0.2572278911564626]",0.0,288,301989888,25165824,64,1,327155712,0,0,0,prefix,"[[0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8]]",sidecar,True,0
gqa,static_diverse_chunk,Static+Diverse,0.25,chunk,n9181,20929611,Is the brown cowboy hat below the small sign?,Yes,"[""yes""]",1.0,2,11.97979913558811,195.70005568675697,47.53668245393783,290.95563490409404,37.37752290908247,328.37825489696115,18.761163111776114,347.13941800873727,322699264,576,279,225.4437815863639,0.0,9.0,37,0.24324324324324326,0.25090348639455784,"[0.24744897959183673, 0.24489795918367346, 0.2602040816326531, 0.24744897959183673, 0.24404761904761904, 0.24489795918367346, 0.24489795918367346, 0.2461734693877551, 0.24149659863945577, 0.24872448979591838, 0.23809523809523808, 0.2512755102040816, 0.25170068027210885, 0.25595238095238093, 0.2585034013605442, 0.2606292517006803, 0.2568027210884354, 0.25170068027210885, 0.2508503401360544, 0.25637755102040816, 0.2534013605442177, 0.2504251700680272, 0.2538265306122449, 0.2512755102040816, 0.2508503401360544, 0.2508503401360544, 0.25170068027210885, 0.25255102040816324, 0.25637755102040816, 0.2508503401360544, 0.25255102040816324, 0.25212585034013607]",0.0,288,297533440,25165824,278,1,322699264,32,0,32,static_diverse,"[[0, 3, 4, 5, 6, 7, 8, 11, 19], [0, 1, 2, 3, 4, 6, 7, 22, 34], [0, 1, 2, 3, 4, 5, 6, 11, 31], [0, 1, 2, 3, 4, 5, 6, 25, 28], [0, 1, 2, 3, 4, 5, 8, 34, 36], [0, 1, 2, 3, 4, 5, 6, 28, 33], [0, 1, 2, 3, 4, 5, 6, 33, 35], [0, 1, 2, 3, 4, 6, 7, 21, 35], [0, 1, 2, 3, 5, 6, 7, 33, 36], [0, 1, 2, 3, 4, 5, 8, 32, 35], [0, 1, 2, 3, 4, 7, 8, 28, 36], [0, 1, 2, 3, 5, 12, 14, 31, 33], [0, 1, 2, 3, 4, 5, 17, 35, 36], [0, 1, 2, 3, 4, 7, 9, 25, 28], [0, 1, 2, 3, 4, 6, 7, 23, 32], [0, 1, 2, 3, 4, 6, 17, 19, 31], [0, 1, 2, 3, 4, 5, 10, 17, 28], [0, 1, 2, 3, 4, 6, 9, 30, 36], [0, 1, 2, 3, 4, 6, 10, 34, 36], [0, 1, 2, 3, 4, 5, 7, 31, 36], [0, 1, 2, 3, 4, 7, 8, 19, 36], [0, 1, 2, 3, 4, 5, 11, 25, 36], [0, 1, 2, 3, 4, 6, 9, 27, 36], [0, 1, 2, 3, 4, 6, 7, 33, 36], [0, 1, 2, 3, 4, 5, 7, 31, 36], [0, 1, 2, 3, 5, 7, 8, 27, 32], [0, 1, 2, 3, 4, 6, 10, 31, 36], [0, 1, 3, 4, 5, 7, 12, 33, 36], [0, 1, 2, 3, 4, 5, 11, 30, 35], [0, 1, 2, 3, 4, 5, 7, 31, 36], [0, 2, 3, 5, 7, 12, 14, 34, 36], [0, 1, 2, 3, 4, 9, 13, 30, 36]]",sidecar,,0
gqa,fullload,FullLoad,1.0,full,n9181,20929389,Is the motorcycle near the jacket black and metallic?,No,"[""no""]",1.0,2,,383.8237370364368,,,639.5244880113751,644.8294550646096,19.074372947216034,663.9038280118257,1233125376,2368,64,,592.4195171101019,,,1.0,1.0,null,0.0,,1233125376,0,64,0,1233125376,,,,,null,,,0
gqa,reorder_prefix_chunk,Reorder+Prefix,0.25,chunk,n9181,20929389,Is the motorcycle near the jacket black and metallic?,No,"[""no""]",1.0,2,0.2469219034537673,156.37611772399396,53.421297925524414,246.32938904687762,42.511233943514526,288.9041700400412,18.533895956352353,307.43806599639356,327155712,576,65,186.72431516461074,0.0,9.0,37,0.24324324324324326,0.25247130102040816,"[0.24489795918367346, 0.24489795918367346, 0.26105442176870747, 0.2461734693877551, 0.24829931972789115, 0.24489795918367346, 0.24489795918367346, 0.24489795918367346, 0.24489795918367346, 0.2453231292517007, 0.24489795918367346, 0.24489795918367346, 0.25212585034013607, 0.25, 0.25637755102040816, 0.26105442176870747, 0.2534013605442177, 0.25637755102040816, 0.2542517006802721, 0.2619047619047619, 0.2606292517006803, 0.25595238095238093, 0.2602040816326531, 0.258078231292517, 0.25637755102040816, 0.24914965986394558, 0.25552721088435376, 0.2568027210884354, 0.25170068027210885, 0.25595238095238093, 0.25595238095238093, 0.2572278911564626]",0.0,288,301989888,25165824,64,1,327155712,0,0,0,prefix,"[[0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8]]",sidecar,True,0
